#VERSION	1
#SKILL
Dammsg       ~
Wearoff      !Astral Projection!~
Missvict     You fail to open a gateway onto another plane!~
Minlevel     101
End

#SKILL
Name         backheel~
Type         Racial
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Rounds       10
Rent		-2
Code         do_backheel
Dammsg       backheel~
Minlevel     101
End

#SKILL
Name         bargain~
Type         Racial
Info         0
Author	    Karangi~
Flags        0
Minpos       standing~
Rounds       12
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     101
End

#SKILL
Name         bladesong~
Type         Racial
Info         0
Author	    Smaug~
Flags        0
Minpos       fighting~
Rounds       15
Rent		-2
Code         do_bladesong
Dammsg       ~
Minlevel     101
End

#SKILL
Name         blood frenzy~
Type         Racial
Info         0
Author	    Dwip~
Flags        6400
Target       3
Minpos       fighting~
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You regain your composure...~
Hitvict      Sensing blood, you go into a violent frenzy!~
Hitroom      $n, sensing blood, flies into a violent frenzy!~
Missvict     You are unable to fly into a frenzy.~
Affect       'c' 17 '(l/20)' -1
Affect       'c' 19 '(l/20)' -1
Affect       'c' 18 '(l/20)' -1
Minlevel     101
End

#SKILL
Name         bloodlust~
Type         Racial
Info         512
Author	    Smaug~
Flags        0
Target       3
Minpos       fighting~
Mana         30
Rounds       30
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      &RYour bloodlust fades as you calm from the violence of battle.&z~
Hitvict      &RYour senses fill with bloodlust!&z~
Hitroom      &R$n's eyes fill with a bloodlusting madness!&z~
Missvict     Try as you may, you fail to bring a blood frenzy upon yourself.~
Affect       'l*3' 19 'l/25' -1
Affect       'l*3' 88 '1' -1
Minlevel     101
End

#SKILL
Name         brute rush~
Type         Racial
Info         904
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       brute rush~
Hitchar      You slam brutally into $N!~
Hitvict      $n charges and slams forcefully into you!~
Hitroom      $N is smashed backwards as $n slams into $M!~
Misschar     You are off-balanced as your miss $N with your rush!~
Missvict     $n attempts to rush brutally at you but $e misses by a hair! ~
Missroom     $n is temporarily off-balance as $e rushes past $N!~
Diechar      You rush at $N, caving in $S ribcage with your weapon! ~
Dievict      The last thing you feel as you slip into darkness is the splintering of your ribs!~
Dieroom      $n smashes into $N so brutally that $e smashes $N's upper torso!~
Dice         S*2+(l/2)~
Minlevel     101
End

#SKILL
Name         carapace~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       standing~
Mana         25
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your exoskeleton becomes less hard.~
Hitvict      You excrete chitin which makes your exoskeleton harder than usual.~
Missvict     You are unable to produce sufficient chitin to affect your exoskeleton.~
Affect       'l*2' 17 '-20' -1
Affect       'l*2' 27 'pierce' -1
Minlevel     101
End

#SKILL
Name         curiosity~
Type         Racial
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       evasive~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You lose interest in the things around you.~
Hitvict      Your curiosity is heightened by what people are carrying.~
Missvict     You cannot seem to be curious about anything at all.~
Affect       '(u+x+l)*2' 86 '30' -1
Minlevel     101
End

#SKILL
Name         deathsong~
Type         Racial
Info         512
Author	    Rathian~
Flags        0
Target       3
Minpos       fighting~
Mana         30
Rounds       15
Rent		-2
Code         do_deathsong
Dammsg       ~
Minlevel     101
End

#SKILL
Name         detonate~
Type         Racial
Info         9097
Author	    Rathian~
Flags        16
Minpos       fighting~
Saves        5
Mana         20
Rounds       40
Rent		-2
Code         spell_smaug
Dammsg       explosive~
Wearoff      !Detonate!~
Hitchar      &RYou fling a makeshift explosive into the centre of the room!&z~
Hitvict      &RA makeshift explosive detonates infront of you, blasting you backward!&z~
Hitroom      &R$n detonates a small makeshift explosive, filling the room with fire and shrapnel!&z~
Misschar     &RYour incendiary device splutters and fizzles out.&z~
Missvict     &RA small device thrown by $n clicks and splutters on the ground but does little else.&z~
Missroom     &R$n's explosive device fails to detonate, leaving you unharmed.&z~
Diechar      &RFire and shrapnel from your incendiary device tear into $N, leaving a charred corpse!~
Dievict      &RThe last thing you hear is a loud BOOM!&z~
Dieroom      &RThe flames and hot shrapnel from $n's explosive device reduces $N into a smouldering corpse!&z~
Dice         (l/2)+2*(I+W)~
Minlevel     101
End

#SKILL
Name         discern scent~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       standing~
Mana         5
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You stop paying attention to the scents around you.~
Hitvict      Your sense of smell is heightened.~
Missvict     You cannot seem to pick up any scents.~
Affect       'l*3' 26 'discern scent' 5
Minlevel     101
End

#SKILL
Name         drow fire~
Type         Racial
Info         2560
Author	    Rathian~
Flags        0
Target       1
Minpos       fighting~
Saves        5
Mana         15
Rounds       15
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      &PThe drow fire around you dies away...&z~
Hitchar      &PYou gesture towards $N, and drow fire outlines $S form!&z~
Hitvict      &P$n summons unburning drow fire which outlines your form!&z~
Hitroom      &PDrow fire begins to outline $N's form!&z~
Misschar     You fail to call upon your innate ability of summoning drow fire... ~
Affect       '(i+l)*2' 26 'faerie_fire' -1
Minlevel     101
End

#SKILL
Name         elemental synergy~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       standing~
Mana         30
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You become less attuned to the elements of &Rfire&z and &Oearth&z.~
Hitvict      You attune yourself to the elements of &Rfire&z and &Oearth&z.~
Hitroom      $n's skin seems to radiate heat as it flushes red!~
Missvict     You cannot focus enough to synergise with the elements.~
Affect       'l*2' 27 'fire' -1
Affect       'l*2' 27 'energy' -1
Minlevel     101
End

#SKILL
Name         elvensong~
Type         Racial
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       15
Rent		-2
Code         do_elvensong
Dammsg       ~
Minlevel     101
End

#SKILL
Name         enlarge~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       standing~
Mana         10
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You revert back to your normal size.~
Hitvict      You enlarge yourself and feel more powerful but clumsier.~
Missvict     You fail to affect your size in any way.~
Affect       'l*2+(c*20)' 11 'l' -1
Affect       'l*2+(c*20)' 10 'l' -1
Affect       'l*2+(c*20)' 19 '+3' -1
Affect       'l*2+(c*20)' 18 '-3' -1
Minlevel     101
End

#SKILL
Name         enrapture~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       standing~
Mana         30
Rounds       15
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your state of rapture wears off.~
Hitvict      You call upon your elven heritage and go into a state of rapture.~
Missvict     You cannot seem to call upon your elven heritage.~
Affect       'l*2+(c*10)' 27 'charm' -1
Affect       'l*2+(c*10)' 27 'sleep' -1
Affect       'l*2+(c*10)' 27 'hold' -1
Minlevel     101
End

#SKILL
Name         faerie speed~
Type         Racial
Info         512
Author	    Smaug~
Flags        0
Target       3
Minpos       standing~
Mana         30
Rounds       15
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      &CYour movements gradually slow down.&z~
Hitvict      &CYour movements are enhanced with the speed of the faerie.&z~
Missvict     You try unsuccessfully to increase your agility.~
Affect       'l*2' 17 '-10' -1
Affect       'l*2' 40 '15' -1
Affect       'l*2' 88 '1' -1
Minlevel     101
End

#SKILL
Name         faeriedust~
Type         Racial
Info         520
Author	    Smaug~
Flags        22784
Minpos       standing~
Mana         15
Rounds       15
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitchar      You produce a handful of sparkling faerie dust.~
Hitroom      $n produces a handful of sparkling faerie dust.~
Value        11038
Minlevel     101
End

#SKILL
Name         forage~
Type         Racial
Info         0
Author	    Rathian~
Flags        0
Minpos       standing~
Rounds       30
Rent		-2
Code         do_forage
Dammsg       ~
Minlevel     101
End

#SKILL
Name         globe of darkness~
Type         Racial
Info         3056
Author	    Rathian~
Flags        16
Target       1
Minpos       fighting~
Saves        5
Mana         20
Rounds       15
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your regain your vision!~
Hitchar      &bYou summon a globe of darkness, stealing all light from the area!&z~
Hitvict      &bYou are engulfed in a globe of pitch black darkness!&z~
Hitroom      &bA globe of darkness covers the entire area, as if night has fallen!&z~
Missvict     You fail to conjure up a magical globe of darkness...~
Affect       '(l+i)*2' 17 '+20' -1
Affect       '(l+i)*2' 18 '-8' 0
Minlevel     101
End

#SKILL
Name         hunt~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       standing~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You stop tracking your surrounding areas.~
Hitvict      You begin to track your surrounding areas.~
Missvict     You cannot get a bearing on your surrounding areas.~
Affect       'l*2+(i*20)' 34 '40' -1
Minlevel     101
End

#SKILL
Name         impale~
Type         Racial
Info         904
Author	    Karangi~
Flags        0
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       attack with your horns~
Hitchar      You rush into $N, impaling $M with your horns!~
Hitvict      $n rushes into you and impales you with $s horns!~
Hitroom      $N is impaled by $n's horns!~
Misschar     You charge past $N, missing $M completely with your horns!~
Missvict     You narrowly avoid being impaled by $n's horns!~
Missroom     $N narrowly avoids $n's horns as $e charges past!~
Diechar      Your horns impale $N in the heart, killing $M instantly!~
Dievict      As you fall over, you see blood splurting out from the gaping hole in your chest!~
Dieroom      $n's horns impale $N viciously in the heart, leaving a gaping hole in $S chest!~
Dice         S*2+(l/2)~
Minlevel     101
End

#SKILL
Name         intuition~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       fighting~
Mana         10
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your intuition seems to be failing you.~
Hitvict      You become more intuitive and alert to your surroundings.~
Missvict     You cannot focus enough to trust your intuition.~
Affect       '(w*10)+(l*2)' 26 'intuition' 5
Affect       '(w*10)+(l*2)' 18 'w/10' -1
Minlevel     101
End

#SKILL
Name         mandible~
Type         Racial
Info         904
Author	    Karangi~
Flags        0
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       mandible~
Wearoff      !Mandible!~
Hitchar      You bite $N with your sharp mandibles!~
Hitvict      You are bitten by $n's sharp mandibles!~
Hitroom      $N is bitten by $n's sharp mandibles!~
Misschar     Your mandibles fail to find their target!~
Missvict     You nimbly avoid $n's clicking mandibles!~
Missroom     $N manages to just avoid being bitten by $n's mandibles!~
Diechar      You sever $N's jugular vein with your sharp mandibles, causing death!~
Dievict      $n's mandibles sever your jugular vein, causing instant death!~
Dieroom      $n's mandibles bite into $N's neck and severs $S's jugular vein!~
Dice         S+X+(l/2)~
Minlevel     101
End

#SKILL
Name         mental fortitude~
Type         Racial
Info         512
Author	    Karangi~
Flags        0
Target       3
Minpos       standing~
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your mental hold on your soul lessens.~
Hitvict      You focus your mental energies on casting a protective shell about your soul.~
Missvict     You cannot focus your mental energies.~
Affect       'l*2+(i*10)+(w*10)' 27 'drain' -1
Minlevel     101
End

#SKILL
Name         metallurgy~
Type         Racial
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       24
Rent		-2
Code         spell_null
Dammsg       ~
Minlevel     101
End

#SKILL
Name         mindblast~
Type         Racial
Info         904
Author	    Karangi~
Flags        0
Target       1
Minpos       fighting~
Mana         15
Rounds       12
